layout,method,robots,success_mean,success_std,success_ci95,strict_success_mean,strict_success_std,strict_success_ci95,collision_events_mean,collision_events_std,collision_events_ci95,collision_episode_mean,collision_episode_std,collision_episode_ci95,min_separation_mean,min_separation_std,min_separation_ci95,path_length_mean,path_length_std,path_length_ci95,final_error_mean,final_error_std,final_error_ci95,control_time_ms_mean,control_time_ms_std,control_time_ms_ci95,episodes
random,mlp,20,0.8,0.42163702135578396,0.26133333333333336,0.0,0.0,0.0,30.7,7.227263198011633,4.479504139224935,1.0,0.0,0.0,0.03277750156511812,0.021589009210456023,0.013381006540153315,149.2269169460499,13.94565454626509,8.643606238303619,0.614205257276114,0.11747892225497092,0.07281419039196026,1.1140473887401945,0.01174174747190546,0.007277610481462055,10
random,orca,5,0.9,0.31622776601683794,0.19599999999999998,0.2,0.42163702135578396,0.26133333333333336,1.4,0.9660917830792958,0.598789890807563,0.8,0.42163702135578396,0.26133333333333336,0.4129044311352395,0.2931976157838559,0.1817257649999522,47.87961736544602,21.594806549956477,13.384599768402689,0.3780132115099896,0.754234780777457,0.4674795603638112,0.29738977386025034,0.013950758744518347,0.00864676985315705,10
random,orca,10,0.9,0.31622776601683794,0.19599999999999998,0.0,0.0,0.0,4.0,1.1547005383792515,0.715690808473417,1.0,0.0,0.0,0.36790001652847576,0.09188938155677173,0.05695362874671883,134.72425303163934,27.611724483682167,17.113924140720588,0.3165662015897898,0.4542899291708421,0.2815718152742601,0.6545475212568725,0.01194631651942666,0.007404403690733945,10
random,orca,20,1.0,0.0,0.0,0.0,0.0,0.0,13.6,3.3399933466334266,2.0701493236533017,1.0,0.0,0.0,0.27837197837505023,0.08132805722137326,0.05040765210522468,337.23278111631527,39.386297281464266,24.411879969945304,0.18229197682874226,0.1445057503485955,0.08956559199427357,1.6097256390209747,0.01527270672016005,0.009466121697207258,10
random,rvo,5,0.9,0.31622776601683794,0.19599999999999998,0.0,0.0,0.0,2.3,1.2516655570345725,0.7757903496864772,1.0,0.0,0.0,0.15949727667973623,0.19815190213402073,0.1228158213539038,27.00039829807008,6.955819841945977,4.311261804090975,0.3592580813480647,0.7704348684900083,0.4775204787551804,8.738060237773206,0.07596716906679242,0.047084939202645795,10
random,rvo,10,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.2317865716108862,2.003082069656103,1.0,0.0,0.0,0.0730129542942963,0.03332974297270055,0.02065798871785809,65.645995973371,9.1634244343257,5.679549306344609,0.046553452349789,0.010246065639632146,0.006350577277458204,26.93851980397905,0.10873150860315604,0.06739248723998459,10
random,rvo,20,1.0,0.0,0.0,0.0,0.0,0.0,27.9,5.586690532964138,3.462666666666667,1.0,0.0,0.0,0.04593122534625347,0.031313345603552825,0.019408212680380378,135.1083916114495,15.108276120651889,9.3642065557586,0.02916047235028662,0.00830571801984489,0.005147937362979434,91.98921237375416,0.12280135759260513,0.07611306999167498,10
random,transformer,5,0.9,0.31622776601683794,0.19599999999999998,0.0,0.0,0.0,1.5,0.5270462766947299,0.32666666666666666,1.0,0.0,0.0,0.40482753005705546,0.2192375027744741,0.1358848120297852,49.4499091045447,10.536085746076713,6.530333601765628,0.4105366148089538,0.25956580203198554,0.16088055087344943,1.2748778266702883,0.027826789046468556,0.01724722253774967,10
random,transformer,10,0.9,0.31622776601683794,0.19599999999999998,0.0,0.0,0.0,6.4,2.065591117977289,1.2802666388946742,1.0,0.0,0.0,0.11039909948480794,0.07105739584816892,0.04404183023415956,99.05486980355104,24.396198873640554,15.120920719463145,0.5867470187638738,0.618022466567274,0.3830542933435385,1.4926930586807432,0.03183483855514042,0.01973143736048556,10
random,transformer,20,0.7,0.4830458915396479,0.2993949454037815,0.0,0.0,0.0,27.5,5.873670062235365,3.6405384217173147,1.0,0.0,0.0,0.03727695596230834,0.020643457509696823,0.012794947524263687,209.90406805506396,19.076433231044394,11.823695813876174,0.5624720503036355,0.2280149565697004,0.14132513425554682,1.9753733017326645,0.02057341733275185,0.012751536172837691,10
