layout,method,robots,success_mean,success_std,success_ci95,strict_success_mean,strict_success_std,strict_success_ci95,physical_collision_events_mean,physical_collision_events_std,physical_collision_events_ci95,physical_collision_episode_mean,physical_collision_episode_std,physical_collision_episode_ci95,collision_events_mean,collision_events_std,collision_events_ci95,collision_episode_mean,collision_episode_std,collision_episode_ci95,min_separation_mean,min_separation_std,min_separation_ci95,path_length_mean,path_length_std,path_length_ci95,final_error_mean,final_error_std,final_error_ci95,control_time_ms_mean,control_time_ms_std,control_time_ms_ci95,episodes
narrow,attention,5,0.4,0.5163977794943223,0.32006665972366866,0.1,0.31622776601683794,0.19599999999999998,0.7,0.674948557710553,0.41833745017894614,0.6,0.5163977794943222,0.32006665972366855,0.8,0.7888106377466155,0.4889098985384617,0.6,0.5163977794943222,0.32006665972366855,0.5439442029534338,0.3277802228097226,0.2031602869030951,39.39796357241226,7.611123383679631,4.717423147219072,0.7398589090932501,0.27534018465888954,0.17065761451911476,1.0584061519087602,0.016409458365472654,0.01017068766650107,10
narrow,attention,10,0.4,0.5163977794943222,0.32006665972366855,0.0,0.0,0.0,3.2,1.1352924243950935,0.7036615347989085,1.0,0.0,0.0,4.5,1.0801234497346435,0.6694674500426937,1.0,0.0,0.0,0.1163117136699761,0.07432238338465283,0.0460654904750404,88.63598039962562,12.28885805958203,7.6167131369160925,0.6929601893498321,0.12718358919043865,0.0788292052760435,1.1521672441934547,0.01639180576924872,0.010159746474007218,10
narrow,attention,20,0.7,0.48304589153964794,0.29939494540378153,0.0,0.0,0.0,22.9,7.156193898373011,4.4354549309450135,1.0,0.0,0.0,31.1,8.1574778237176,5.056057137511182,1.0,0.0,0.0,0.027732078690941492,0.017117662091484853,0.01060963688353788,175.87738738370967,25.38910949593579,15.736333099031054,0.70843490185115,0.2964066509612929,0.18371474560940365,1.3813821344713992,0.011163781636111746,0.006919383545091337,10
narrow,gnn,5,0.5,0.5270462766947299,0.32666666666666666,0.1,0.31622776601683794,0.19599999999999998,1.0,0.9428090415820634,0.584359098119945,0.6,0.5163977794943223,0.32006665972366866,1.2,0.7888106377466155,0.4889098985384617,0.8,0.42163702135578396,0.26133333333333336,0.42599128491116717,0.40235177881613227,0.24938021616913575,44.321514422615124,5.1397627626930795,3.1856579647538084,0.7024477305347784,0.27946959878242567,0.17321705190947342,0.6244822182149316,0.012733636960662365,0.007892389955905807,10
narrow,gnn,10,1.0,0.0,0.0,0.0,0.0,0.0,3.1,0.7378647873726218,0.4573333333333333,1.0,0.0,0.0,4.2,1.0327955589886446,0.6401333194473373,1.0,0.0,0.0,0.19635226697341907,0.10473526663900906,0.0649155908091661,146.198786132995,29.062225414461107,18.0129539318539,0.3405331780971404,0.09031455490122513,0.05597754107303018,0.7169117433174204,0.008644528708144458,0.0053579344032240895,10
narrow,gnn,20,0.9,0.31622776601683794,0.19599999999999998,0.0,0.0,0.0,18.1,5.586690532964137,3.4626666666666663,1.0,0.0,0.0,26.5,8.181958472422385,5.0712304007782745,1.0,0.0,0.0,0.054870925571638286,0.03765293167040868,0.023337528833591244,283.38343194578863,58.742041513119815,36.40869453556598,0.37283455963385775,0.1829668392521453,0.11340402187046088,0.9332873854630936,0.010808609484364712,0.006699245564738556,10
narrow,mlp,5,0.7,0.48304589153964794,0.29939494540378153,0.2,0.42163702135578396,0.26133333333333336,1.6,0.8432740427115679,0.5226666666666667,0.8,0.42163702135578396,0.26133333333333336,1.7,0.6749485577105528,0.4183374501789461,0.9,0.31622776601683794,0.19599999999999998,0.22538344359466697,0.30555595951146314,0.18938554580010505,35.427534550170925,8.224901250306385,5.097846610263231,0.6035697714021852,0.0876286561586644,0.05431280378517966,0.28542906627990305,0.0037100182270925573,0.002299493120637049,10
narrow,mlp,10,0.6,0.5163977794943223,0.32006665972366866,0.0,0.0,0.0,4.1,0.7378647873726218,0.4573333333333333,1.0,0.0,0.0,4.3,0.48304589153964794,0.29939494540378153,1.0,0.0,0.0,0.1176335355870464,0.06725572158762354,0.041685528115429034,65.75578614001189,7.51674720198998,4.658928183781272,0.6335239277689599,0.05992180899342498,0.03713992199560976,0.38432933293127763,0.004989316919040948,0.0030924106647863296,10
narrow,mlp,20,0.7,0.4830458915396479,0.2993949454037815,0.0,0.0,0.0,19.2,4.104198392432369,2.5438085183004193,1.0,0.0,0.0,25.4,6.552353266829661,4.06119063001644,1.0,0.0,0.0,0.0347432526730773,0.0232983117918305,0.01444044325619285,131.36595581039597,14.69888066036596,9.110460620584236,0.6200400922100165,0.04557976230806988,0.02825062936410844,0.5864333687350154,0.004995032473602086,0.0030959532022051452,10
narrow,transformer,5,0.7,0.48304589153964794,0.29939494540378153,0.1,0.31622776601683794,0.19599999999999998,1.1,0.8755950357709131,0.5426994257106474,0.7,0.4830458915396479,0.2993949454037815,1.4,0.8432740427115678,0.5226666666666666,0.8,0.42163702135578396,0.26133333333333336,0.6494286826756701,0.8845673887833224,0.5482605477227436,52.970600396753206,22.03485090760866,13.657342086973271,1.0552486703634212,1.2975869513304283,0.8042527247503686,1.1269030915961291,0.023212279592255504,0.014387119946449704,10
