layout,method,robots,seed,success,strict_success,collisions,collision_events,collision_episode,min_separation,path_length,steps,final_error,control_time_ms
random,mlp,5,19,0,0,49,2,1,0.10571252133907502,24.177706617145464,240,0.7777729711820396,0.4413108787654589
random,gnn,5,19,1,0,21,2,1,0.25356141959601625,59.79848490806628,240,0.42768734448415274,0.7545167075780531
random,attention,5,19,0,0,7,1,1,0.10927139574718853,25.38174065900195,240,0.8070294005101134,1.168755841596673
random,transformer,5,19,1,0,6,1,1,0.5381324621859941,55.91016587345179,240,0.3372571374150571,1.2592747788100194
random,orca,10,10,0,0,18,2,1,0.3065611305161036,149.74565132713965,240,1.5139000636105018,0.6489061090784768
random,rvo,10,10,1,0,48,7,1,0.04993426661658223,62.38399621437845,122,0.036625470895077936,26.980489492416382
random,astar,10,10,1,0,71,8,1,0.03867970173235987,117.59999483786413,105,0.09580649194233187,0.7526750986774763
random,mlp,10,10,1,0,138,8,1,0.049672554042202444,73.749945609942,240,0.6184590448247548,0.684906136787807
random,gnn,10,10,1,0,74,6,1,0.03712004283759235,126.03150900194284,240,0.3635667628681307,1.009344484191388
random,attention,10,10,0,0,111,4,1,0.2764235136120253,89.11213373161908,240,0.9018709707628858,1.4141628770933796
random,transformer,10,10,1,0,22,3,1,0.26439743001142113,109.47289274393323,240,0.3253949536753828,1.5152472614621122
random,orca,10,11,1,0,50,5,1,0.22316077867186565,114.74497545190276,142,0.06933135261199329,0.6512714300671933
random,rvo,10,11,1,0,76,12,1,0.10791697072082568,73.80799511296269,97,0.05552567688180419,26.964524688832846
random,astar,10,11,1,0,87,12,1,0.029336235030618062,108.63999636982784,97,0.10589123177110335,0.9999440733304957
random,mlp,10,11,1,0,121,10,1,0.006685934973989193,76.00140766922283,240,0.5628628971420832,0.6907312005447844
random,gnn,10,11,1,0,80,8,1,0.14857645361394675,93.4488447647637,240,0.4207269734893819,1.0167808757008363
random,attention,10,11,0,0,65,5,1,0.10448911077832107,95.6955198485514,240,0.8595186933151281,1.4410148704579722
random,transformer,10,11,1,0,77,8,1,0.037205416421114496,114.773029942717,240,0.3125821830610895,1.5338863401363294
random,orca,10,12,1,0,32,5,1,0.3119639051492098,163.4555149523597,240,0.44659649133145896,0.6562982550046096
random,rvo,10,12,1,0,130,15,1,0.03976169989783113,77.2799948646687,118,0.05187984991945481,26.875522145527903
random,astar,10,12,1,0,134,14,1,0.029821882089818706,115.35999660142843,103,0.09532259577784136,1.1014520479999121
random,mlp,10,12,1,0,184,8,1,0.022499966180250262,94.2598074206498,240,0.3447502064216413,0.6575534663473567
random,gnn,10,12,1,0,201,12,1,0.0029747754334153815,147.57362716574522,240,0.325420314256402,0.9997039063212773
random,attention,10,12,1,0,179,5,1,0.3987488878961582,101.11047452626309,240,0.5850222333632658,1.4287613836737971
random,transformer,10,12,1,0,119,8,1,0.06187333994081409,105.70698981060119,240,0.3866391232247295,1.494767767144367
random,orca,10,13,1,0,48,5,1,0.3625974876976995,107.20102473715474,133,0.08687890325502227,0.6832845502049851
random,rvo,10,13,1,0,37,5,1,0.054219107532222026,69.1039961441881,100,0.04139772226593248,27.1241072146222
random,astar,10,13,1,0,31,6,1,0.011638365961983699,105.27999676431695,94,0.08431435767497848,0.5882749769915926
random,mlp,10,13,1,0,79,5,1,0.10359728158544473,70.26280311613695,240,0.576693609961818,0.6455629947595298
random,gnn,10,13,1,0,39,5,1,0.11350436187603827,98.34620671812517,240,0.544704333343485,0.981088417271773
random,attention,10,13,1,0,97,6,1,0.24407217365704936,81.19031157197144,240,0.5927557777738317,1.3904631525898974
random,transformer,10,13,1,0,38,4,1,0.09517497269512923,95.45937670334389,240,0.5519658750976965,1.4611018433546026
random,orca,10,14,1,0,29,3,1,0.43914121671808903,116.10481814648446,157,0.07066483052900269,0.6416904069720559
random,rvo,10,14,1,0,110,13,1,0.0666924667567498,60.479996260569315,82,0.05295999460377504,26.993750265186154
random,astar,10,14,1,0,91,12,1,0.0760955564332821,90.71999631938431,81,0.08437830353417283,0.6400608043703768
random,mlp,10,14,0,0,108,7,1,0.03327825469312477,61.2535856690712,240,0.7768953505924172,0.6471177951122323
random,gnn,10,14,1,0,107,6,1,0.12851542094380544,89.5899720535126,240,0.4556248184849342,0.9842026377251992
random,attention,10,14,0,0,118,6,1,0.09780086664164564,80.1974895967035,240,0.9257520101552981,1.4186139722975593
random,transformer,10,14,1,0,79,7,1,0.10946852598333418,98.59762479579959,240,0.2597901874147958,1.4882076783881832
random,orca,10,15,1,0,25,3,1,0.282847125636251,132.18800834811884,171,0.09111983234173313,0.663002969272304
random,rvo,10,15,1,0,50,8,1,0.027937087686623813,58.351996165163506,103,0.04136115424249577,26.846638297463215
random,astar,10,15,1,0,60,11,1,0.05629384118451256,97.43999647967485,87,0.0954810398431929,0.8687697800582853
random,mlp,10,15,1,0,192,8,1,0.08216597997155252,70.01783800399018,240,0.5773026101113844,0.6438767110618452
random,gnn,10,15,1,0,111,8,1,0.1031161217530914,123.13785685705824,240,0.4527470893352927,0.9759382752235979
random,attention,10,15,1,0,163,9,1,0.04765588038689104,84.01883939315995,240,0.6350853988678171,1.3902831822633743
random,transformer,10,15,1,0,74,7,1,0.07838289342807153,104.70958799715564,240,0.483486544208968,1.4542217269384612
random,orca,10,16,1,0,28,4,1,0.5067913529316685,96.81633980625868,119,0.06868479185425727,0.6473341745426174
random,rvo,10,16,1,0,55,7,1,0.10284920429560972,63.39199618803436,95,0.036430719493637756,26.86859501133624
random,astar,10,16,1,0,46,6,1,0.005524581227549027,100.79999594279991,90,0.1020866445783591,0.7980949918015136
random,mlp,10,16,1,0,55,6,1,0.21291362673014222,77.33602532581843,240,0.4255253126335952,0.7023534233060976
random,gnn,10,16,1,0,62,7,1,0.07341817571864759,96.03647136384357,240,0.37214606091238456,1.0008445106601964
random,attention,10,16,1,0,176,8,1,0.052560219813814736,75.43545112879397,240,0.49355411635583113,1.4013173737718414
random,transformer,10,16,1,0,85,6,1,0.16091405731863828,87.24436733638468,240,0.5378381215120831,1.4701225193372618
random,orca,10,17,1,0,36,5,1,0.494143597313327,124.36873187030848,154,0.08965525705764535,0.6521820036283175
random,rvo,10,17,1,0,66,9,1,0.08091719813735902,78.34399517846234,125,0.032105051652883264,27.062471751123667
random,astar,10,17,1,0,46,7,1,0.09107530216977594,135.51999546869592,121,0.09618175822869988,0.8755175219771784
random,mlp,10,17,1,0,107,8,1,0.15047805610405332,93.10002487547388,240,0.571123277247236,0.6455022841691971
random,gnn,10,17,1,0,88,6,1,0.07051484685900263,146.01232544299359,240,0.4391374402632854,0.9832892120660593
random,attention,10,17,0,0,113,6,1,0.07595215466131781,92.46072901381052,240,0.8096096137464714,1.3964865764137357
random,transformer,10,17,1,0,89,6,1,0.17506411255447799,137.36029887372447,240,0.32206242142240415,1.4749927504453808
random,orca,10,18,1,0,25,3,1,0.39103960890579387,177.61855028345985,240,0.18523642983499317,0.644053400416548
random,rvo,10,18,1,0,46,7,1,0.06594840294559172,48.80399733611936,70,0.05414271556699901,26.756485578204906
random,astar,10,18,1,0,100,7,1,0.0732295889325079,76.15999782728166,68,0.11100145765530693,0.5991054589257521
random,mlp,10,18,1,0,167,8,1,0.02445051054072661,48.85953777027511,240,0.5483261604880162,0.6527395841355125
random,gnn,10,18,0,0,72,5,1,0.053863087653266084,86.18092453522169,240,1.1094997341582444,0.9806630201637745
random,attention,10,18,0,0,65,4,1,0.03400742309775875,81.22531613192483,240,0.8395869464351534,1.4169745768109958
random,transformer,10,18,0,0,253,5,1,0.08415149123930264,41.674248251182334,240,2.3227328291676446,1.4826225776535769
random,orca,10,19,1,0,40,5,1,0.36075396174474944,164.99891539320623,240,0.5435940634712912,0.6574519133816162
random,rvo,10,19,1,0,44,7,1,0.13395313835356823,64.51199626916305,108,0.0631061679758302,26.91261359507701
random,astar,10,19,1,0,57,8,1,0.05621758827442168,119.83999619200742,107,0.10718310798367096,0.5152300740026425
random,mlp,10,19,1,0,79,6,1,0.023400367516044178,70.42482556115185,240,0.5631920219478537,0.6547142247048517
random,gnn,10,19,1,0,33,4,1,0.04971612569855021,98.00379948607201,240,0.5033821096428719,1.0203181048079084
random,attention,10,19,0,0,262,7,1,0.022891879573735577,81.49305522107846,240,0.7792765414567977,1.4933418424334377
random,transformer,10,19,1,0,62,10,1,0.03735875525577646,95.55028158066827,240,0.36497794885394375,1.5517601219471544
random,orca,20,10,1,0,116,11,1,0.3424779539390962,374.90396046413446,240,0.10379104690976351,1.6101809897615265
random,rvo,20,10,1,0,216,31,1,0.04103975342732495,147.11199102378353,124,0.022034073292687133,91.86915722450301
random,astar,20,10,1,0,251,34,1,0.01618249407641422,264.3199911683177,118,0.08717632512695338,1.6534560936171625
random,mlp,20,10,0,0,480,30,1,0.009820515002177281,147.49068026463712,240,0.9255733582758283,1.111992324392001
random,gnn,20,10,1,0,391,28,1,0.023825393438252913,259.00289786070624,240,0.4581336057722468,1.4594704650032024
random,attention,20,10,0,0,723,34,1,0.026858920245376672,159.03793055454733,240,1.2097682735363546,1.9010197332439323
random,transformer,20,10,0,0,363,34,1,0.011831949362601091,220.65918404920765,240,0.8047189754308747,2.013590830999116
random,orca,20,11,1,0,205,19,1,0.32117461007535597,362.0243664082631,240,0.31671427784811174,1.6147579338091116
random,rvo,20,11,1,0,244,31,1,0.026098965748524914,146.66399116494006,129,0.021702289231230694,92.13825393208238
random,astar,20,11,1,0,260,31,1,0.0317757773051606,275.5199890744264,123,0.07216323327125103,1.6380044767951094
random,mlp,20,11,1,0,701,38,1,0.02994825102857061,155.3429609022215,240,0.5263024186775024,1.1060609656851739
random,gnn,20,11,1,0,533,35,1,0.025123858526946558,255.28494995744802,240,0.34046021869782733,1.4537384170883645
random,attention,20,11,0,0,563,19,1,0.07593242914245141,176.48184176379561,240,1.3994091933117505,1.8903969166179497
random,transformer,20,11,1,0,506,35,1,0.05754595809801404,242.29455167232464,240,0.31490925603605624,1.9985380679524194
random,orca,20,12,1,0,184,14,1,0.2797824341967762,243.0607358378011,175,0.05818849957530651,1.6286663764289446
random,rvo,20,12,1,0,191,28,1,0.09379582691985257,137.39599136000254,102,0.04656963926614106,91.99279669087892
random,astar,20,12,1,0,215,33,1,0.04200772044413321,221.75999341242863,99,0.08599915203045522,2.8144192853660295
random,mlp,20,12,1,0,441,24,1,0.0779686588188377,156.6121743097394,240,0.5750711685062002,1.1022204455609124
random,gnn,20,12,1,0,361,24,1,0.0071839287423808625,253.8862017640959,240,0.313830546781952,1.471842951529349
random,attention,20,12,0,0,372,29,1,0.045178787512833864,190.17455097290477,240,0.9921111257992041,1.9222469437712182
random,transformer,20,12,1,0,273,28,1,0.06991427249362503,213.91797915309309,240,0.5736570902842588,1.9651957380119711
random,orca,20,13,1,0,158,13,1,0.21474022435154924,326.93123155190216,240,0.43215821907442037,1.603132482462873
random,rvo,20,13,1,0,183,25,1,0.018236501810354078,125.66399228594065,99,0.02387808414670025,91.87291968011796
random,astar,20,13,1,0,208,28,1,0.02692278171949927,214.09463058404612,96,0.07649803667591136,1.536329878338923
random,mlp,20,13,0,0,421,28,1,0.03152348951359787,136.76899763180168,240,0.6798437645440332,1.1047655677733321
random,gnn,20,13,1,0,348,27,1,0.023449370310062747,266.35076390869733,240,0.39621834838294795,1.5233579188740503
random,attention,20,13,0,0,361,19,1,0.03709966782870146,193.71298974869984,240,1.1557253987293035,1.8913503367609035
random,transformer,20,13,1,0,370,29,1,0.01973953224525503,220.7377044931408,240,0.3696200248066739,1.9829803767303626
random,orca,20,14,1,0,148,13,1,0.3747530329573527,366.0071589732094,226,0.05956785439374864,1.6033044146720024
random,rvo,20,14,1,0,320,35,1,0.016418511425166784,133.2519916180966,132,0.03245154773955076,92.06138966449846
random,astar,20,14,1,0,314,41,1,0.034436877056259155,279.99999304473164,125,0.06711542508042447,1.0997031480073929
random,mlp,20,14,1,0,607,45,1,0.012657510864979193,147.58640525120086,240,0.5777136249600171,1.1064092783878248
random,gnn,20,14,1,0,579,33,1,0.013903561537656256,232.83671575114963,240,0.36399586269380757,1.4434409133779507
random,attention,20,14,0,0,748,33,1,0.04514212010380156,164.4480334724064,240,0.9750604681925648,1.8853243925453473
random,transformer,20,14,1,0,422,31,1,0.028107854206179873,183.82274786970174,240,0.455090805986463,1.9555484914841752
random,orca,20,15,1,0,129,19,1,0.23237453039762218,365.2424353518839,240,0.33580853601860905,1.5862342823917668
random,rvo,20,15,1,0,127,17,1,0.012443930412823653,105.75599363893807,90,0.0389785506189084,91.93413945225377
random,astar,20,15,1,0,136,18,1,0.004131793976008996,203.83999313567415,91,0.06690395317170608,1.3714611253977478
random,mlp,20,15,1,0,377,20,1,0.020595561637602275,129.48025052334944,240,0.6137297689332984,1.114286408604433
random,gnn,20,15,1,0,244,18,1,0.0433626685141305,261.98392366439447,240,0.3717459317164643,1.4734965283423662
random,attention,20,15,1,0,440,32,1,0.05894998912678411,210.6183810603315,240,0.6041682944310908,1.91569213833039
random,transformer,20,15,1,0,320,19,1,0.03573879269066309,231.32063269460085,240,0.43928928397584566,1.9411324989050627
random,orca,20,16,1,0,134,14,1,0.1638941328828131,330.0778251800024,205,0.055831495510183425,1.6034996068877418
random,rvo,20,16,1,0,208,29,1,0.07155279505211118,140.6159903560459,121,0.022408844430659373,91.83279668512054
random,astar,20,16,1,0,164,28,1,0.016285960470991342,246.39999147400212,110,0.08345633251190263,1.8658535851334983
random,mlp,20,16,1,0,413,30,1,0.04742486867549323,174.58455290175743,240,0.5792295160521886,1.1285179624489199
random,gnn,20,16,1,0,321,30,1,0.05504109266951266,256.41904085879446,240,0.46332960039503224,1.483823232896005
random,attention,20,16,0,0,627,35,1,0.020181422808498398,184.04241086727694,240,0.915686791457459,1.8987098960982014
random,transformer,20,16,1,0,340,32,1,0.008527979965027391,199.12645040411425,240,0.4122454600391679,1.9686790687652926
random,orca,20,17,1,0,73,8,1,0.3068881611421625,356.2868404647148,240,0.2889466816353031,1.5940561502551038
random,rvo,20,17,1,0,223,25,1,0.0763938846678703,121.46399331860877,106,0.02590704671442081,92.21835436633313
random,astar,20,17,1,0,246,29,1,0.04728048288049431,219.5199923009111,98,0.06912642689201315,1.2407867684580234
random,mlp,20,17,1,0,602,27,1,0.011781105970655455,135.2446263478135,240,0.5741690052968549,1.1397501085108768
random,gnn,20,17,1,0,494,27,1,0.03714194778385639,267.8319012128429,240,0.4270548221616403,1.4625080298477162
random,attention,20,17,0,0,555,33,1,0.048451163286293904,168.2896904842907,240,0.689818454350178,1.9215303725407769
random,transformer,20,17,0,0,375,26,1,0.05088620459904199,191.56571525267557,240,0.7522064394353695,1.9740208672980468
random,orca,20,18,1,0,115,13,1,0.16388388748600446,340.7907868227163,240,0.11158471182093968,1.6162934130989015
random,rvo,20,18,1,0,189,23,1,0.08087951325826961,159.57198991273356,112,0.03198913651869812,91.97341181736972
random,astar,20,18,1,0,202,27,1,0.01241896342058203,239.6799935386934,107,0.09342394366339841,1.7233170769133856
random,mlp,20,18,1,0,621,29,1,0.052957104460288916,164.86852213996315,240,0.5423803878279732,1.1161542225939531
random,gnn,20,18,1,0,329,26,1,0.04137954569810878,253.49513930992578,240,0.4806042529329847,1.4822917466517538
random,attention,20,18,0,0,461,17,1,0.009087829274923404,177.48877528549548,240,1.0392992028600756,1.9025936509327341
random,transformer,20,18,0,0,459,19,1,0.054709735685340544,204.5956598958404,240,1.0288909389727414,1.9729486705424886
random,orca,20,19,1,0,101,12,1,0.3837508163217697,307.0024701085249,190,0.0603284455010368,1.637130740441774
random,rvo,20,19,1,0,248,35,1,0.022452570740237182,133.58799143540546,147,0.025685511543870075,91.99890422438379
random,astar,20,19,1,0,249,33,1,0.027852440291705128,284.479990860768,127,0.06012727364567907,1.1665386910454965
random,mlp,20,19,1,0,910,36,1,0.033097949678979124,144.28999918801463,240,0.5480395596872434,1.1103166034445167
random,gnn,20,19,1,0,640,32,1,0.022566041698415612,243.36293687198707,240,0.4412632433874317,1.464988993636022
random,attention,20,19,0,0,584,36,1,0.03085672284941641,155.86355379038176,240,0.8304819725345054,1.9315358775202185
random,transformer,20,19,1,0,345,22,1,0.03576728027733593,191.00005506594064,240,0.4740922280689036,1.9810984066377084
narrow,orca,5,10,0,0,9,1,1,0.504167179271492,55.73326852888733,240,1.106845839331231,0.16598655104947588
narrow,rvo,5,10,1,0,7,1,1,0.022684677276003363,29.31599783238478,90,0.058547662340468376,7.506032412250836
narrow,astar,5,10,1,0,7,2,1,0.5534230154856318,45.69599837881721,102,0.08534760301999604,0.39592195831823584
narrow,mlp,5,10,1,0,10,1,1,0.5659062176651835,35.207738338427895,240,0.5012437401457468,0.301530136493966
narrow,gnn,5,10,0,0,5,1,1,0.5710482956694232,46.16356319668237,240,0.8417788907082404,0.6391558951387802
narrow,attention,5,10,1,1,0,0,0,0.8270981681209207,40.4037031773053,240,0.3351892516502219,1.1329350139324863
narrow,transformer,5,10,1,0,6,2,1,0.3853894729024398,69.89070938966734,240,0.618361140508654,1.1592782141330342
narrow,orca,5,11,0,0,0,0,0,1.4515251857897713,24.45968828391735,240,2.771994649823294,0.17799725950074693
narrow,rvo,5,11,1,0,11,2,1,0.3544650228251752,25.255998418804783,82,0.05774899795529803,7.428352749429461
narrow,astar,5,11,1,0,38,4,1,0.07826028517633202,45.69599881796565,102,0.1258846336706368,0.4285904031027766
narrow,mlp,5,11,0,0,34,2,1,0.03379613981515726,27.798054337945565,240,0.6948594976680604,0.2853867074009031
narrow,gnn,5,11,1,0,4,1,1,0.684790358606321,42.05694275692959,240,0.611061048119804,0.6083744190012416
narrow,attention,5,11,1,0,12,2,1,0.39536069401894475,29.651942122873937,240,0.5494995216838715,1.0363381899272401
narrow,transformer,5,11,0,0,0,0,0,2.156602308608303,13.389327158164214,240,3.5055805902324266,1.1123786796815693
narrow,orca,5,12,0,0,9,1,1,0.500633458205331,57.7832169993129,240,0.9683695035874786,0.1645809718562911
narrow,rvo,5,12,1,0,4,1,1,0.5738771371173422,30.715997723282534,96,0.059746156914157154,7.411851309977162
narrow,astar,5,12,1,0,11,2,1,0.24791947852447602,44.351998359871665,99,0.1298575016884946,0.39933177858892116
narrow,mlp,5,12,1,0,15,2,1,0.030394422819011644,29.921149383438525,240,0.6033750334247515,0.2927801280748099
narrow,gnn,5,12,1,0,15,2,1,0.13967911398603347,41.17674640833028,240,0.5239457155973689,0.6743405965001633
narrow,attention,5,12,0,0,0,0,0,1.1046827967645292,37.77393781814897,240,1.0552351415273167,1.114751136628911
narrow,transformer,5,12,1,0,7,1,1,0.3623833954012902,63.86070379388162,240,0.2780074268285385,1.1895155747576307
narrow,orca,5,13,1,0,39,2,1,0.06659903467473846,37.01095582437047,115,0.08749749511242386,0.17432074831879657
narrow,rvo,5,13,1,0,3,1,1,0.6227195215722454,32.031998447846014,87,0.12150973557689564,7.395184368708695
narrow,astar,5,13,1,0,6,1,1,0.4101336157366988,39.42399849852236,88,0.12656374016361002,0.20421069877391512
narrow,mlp,5,13,1,0,23,2,1,0.23541642667445745,48.52578609153089,240,0.5934236638014093,0.28900979086756706
narrow,gnn,5,13,1,0,15,2,1,0.050615287248820647,50.27464375707686,240,0.5003800129077253,0.6109564138265947
narrow,attention,5,13,1,0,11,2,1,0.23318203361594309,53.010465420202785,240,0.6095574041188925,1.0372856922913343
narrow,transformer,5,13,1,0,12,2,1,0.025815403255220283,66.22106041068774,240,0.28748744216178845,1.0983422262749325
narrow,orca,5,14,1,0,36,2,1,0.08017052971275788,35.94033897849098,111,0.08475826704810482,0.1631496675513886
narrow,rvo,5,14,1,0,4,1,1,0.5732218250001679,30.603998450448685,84,0.09034638240760191,7.583975426054427
narrow,astar,5,14,1,0,11,2,1,0.40067352038839243,38.07999873298887,85,0.12196437582767646,0.24441657040049047
narrow,mlp,5,14,1,0,24,2,1,0.03383378545134659,46.47680857742405,240,0.5736522676677077,0.2953063851843278
narrow,gnn,5,14,1,0,14,2,1,0.17899323893361105,49.06438307290235,240,0.48774331124189796,0.6240617154010882
narrow,attention,5,14,0,0,6,1,1,0.4936802617761719,46.68095952554068,240,0.7395350293647422,1.0490510864959408
narrow,transformer,5,14,1,0,11,2,1,0.12003254178628936,47.84538043120064,240,0.4538682042330021,1.152357746226092
narrow,orca,5,15,0,0,0,0,0,1.4930382692158626,34.30259500565553,240,2.2754328893608404,0.17324852912376323
narrow,rvo,5,15,1,0,5,1,1,0.4767856212193601,28.643998112551852,81,0.06273384112126731,7.461240354143543
narrow,astar,5,15,1,0,4,1,1,0.5538551295507776,45.695998929184384,102,0.08483455374940987,0.9798248134115163
narrow,mlp,5,15,0,0,22,2,1,0.10202386070127971,27.449507287254708,240,0.7399328691352656,0.29028628099088866
narrow,gnn,5,15,0,0,0,0,0,1.116079936260631,39.47317132532283,240,0.6742997659587278,0.6255061637299756
narrow,attention,5,15,0,0,0,0,0,0.7849999290670463,31.5093968325214,240,1.1518500935309075,1.0584827124451597
narrow,transformer,5,15,1,0,7,2,1,0.5696535818564352,48.23129077033228,240,0.4889673445758721,1.1369667501033593
narrow,orca,5,16,0,0,0,0,0,1.4677016377993721,24.996046016326275,240,2.581394603489174,0.1815806239998589
narrow,rvo,5,16,1,0,9,2,1,0.4113085612317341,23.771998547099372,78,0.05863361794908012,7.450513923779512
narrow,astar,5,16,1,0,38,4,1,0.054393883248438676,44.35199897725834,99,0.12697106685499937,0.3875639063842369
narrow,mlp,5,16,1,1,0,0,0,0.9587763062817224,26.51693800851799,240,0.44177146930062594,0.28862092876806855
narrow,gnn,5,16,0,0,0,0,0,1.0382651862273653,33.77917311988626,240,1.4100680649435735,0.6125125083296249
narrow,attention,5,16,0,0,8,1,1,0.007139917902050922,36.364179944197765,240,0.689337969575382,1.0460671289668728
narrow,transformer,5,16,0,0,0,0,0,2.4289624601386386,14.967842490638263,240,3.5016098400160223,1.1710194308155526
narrow,orca,5,17,1,0,41,2,1,0.0775333878569833,34.60156057393432,109,0.13081137782465022,0.16838315566745374
narrow,rvo,5,17,1,0,12,2,1,0.08233184513475354,29.67999878940977,82,0.10281262049282143,7.451141940248085
narrow,astar,5,17,1,0,11,2,1,0.40511573213207275,36.28799902584459,81,0.15523152567826765,0.14917041968416284
narrow,mlp,5,17,1,0,24,2,1,0.11872899887845259,44.344850333963905,240,0.595795419989852,0.2976891817525029
narrow,gnn,5,17,1,0,15,2,1,0.28073063932082387,48.35929010324171,240,0.47768321252857937,0.650411673511068
narrow,attention,5,17,0,0,5,1,1,0.47073173882383285,48.17652416628258,240,0.7522124996710857,1.0434117109980434
narrow,transformer,5,17,1,0,12,2,1,0.024186434925687752,71.2706855951248,240,0.27075209031752934,1.1044238810427487
narrow,orca,5,18,1,0,28,2,1,0.08159625147243557,54.37960494088473,145,0.10397480218227846,0.16599245497892642
narrow,rvo,5,18,1,0,13,2,1,0.1888087074843401,31.611998249855063,91,0.06610712705961816,7.451088899480445
narrow,astar,5,18,1,0,6,1,1,0.13716622805568587,38.527998935584186,86,0.07886899840919633,0.8654631782583025
narrow,mlp,5,18,1,0,25,2,1,0.015670881838579717,33.831702724693415,240,0.624584446185557,0.28871001171258587
narrow,gnn,5,18,0,0,6,1,1,0.09140888377388712,45.5572757264627,240,0.7440174786750835,0.6129886683387061
narrow,attention,5,18,1,0,7,1,1,0.33885322244403004,35.80257455098053,240,0.4476277193816685,1.053316400308783
narrow,transformer,5,18,1,0,11,2,1,0.22005030123411976,66.57771599877655,240,0.475856707358196,1.1292876074245821
narrow,orca,5,19,1,0,27,1,1,0.0747619236055399,62.57101098746279,240,0.6042849656752083,0.1644344631737719
narrow,rvo,5,19,1,0,4,1,1,0.5307094038762425,31.97599761256917,93,0.05879665925892437,7.417562913389936
narrow,astar,5,19,1,0,6,1,1,0.3570384401859757,43.90399848890083,98,0.1192313448246541,0.3533311216730852
narrow,mlp,5,19,0,0,23,2,1,0.15928739582147958,34.202810418512286,240,0.6670593067028755,0.30068679673907656
narrow,gnn,5,19,0,0,6,1,1,0.10830190908475522,47.30995475931629,240,0.7534998046667825,0.6677838022975872
narrow,attention,5,19,0,0,0,0,0,0.7837132670008691,34.60595216606866,240,1.0685444604284131,1.1249577975831926
narrow,transformer,5,19,0,0,6,1,1,0.20121092664827675,67.45128792905868,240,0.6719959174021828,1.1742226391409833
narrow,orca,10,10,0,0,22,2,1,0.431512552571652,136.34732346602522,240,1.7109452329997097,0.39951118524186313
narrow,rvo,10,10,1,0,17,5,1,0.2200344013162067,57.623995842788254,83,0.07756930818493615,24.425295074975274
narrow,astar,10,10,1,0,118,14,1,0.06102998644677808,142.2399956567387,127,0.07908460077409726,0.8688273208993157
narrow,mlp,10,10,1,0,79,4,1,0.12962554579113383,63.78823167840683,240,0.6077052300787533,0.38686578239624697
narrow,gnn,10,10,1,0,54,3,1,0.17224922398021367,114.90050181645779,240,0.48334395324044727,0.7134190178476274
narrow,attention,10,10,1,0,64,4,1,0.13726536402855818,94.76110351228118,240,0.6154822470611714,1.1400279433776934
narrow,transformer,10,10,0,0,54,7,1,0.048394364580105625,121.39556164672017,240,0.7590021571794485,1.2238045591705788
narrow,orca,10,11,0,0,16,2,1,0.5293965871426318,117.50619871562874,240,1.7007359810320204,0.4038656731912245
narrow,rvo,10,11,1,0,34,5,1,0.06742056923978221,56.559996336657505,83,0.06776137989371847,24.42840110308614
narrow,astar,10,11,1,0,130,12,1,0.038942944387287036,142.23999602433403,127,0.11415715528131964,0.8753713946349508
narrow,mlp,10,11,1,0,82,5,1,0.012966534860194537,57.04664282274267,240,0.642717365004289,0.38679078958618146
narrow,gnn,10,11,1,0,68,3,1,0.24092896869897282,123.88957039903359,240,0.3407087379050767,0.7220095314551145
narrow,attention,10,11,0,0,47,3,1,0.26638391723834,65.57063031487567,240,0.7603549051081937,1.1564247640005003
narrow,transformer,10,11,1,0,23,3,1,0.3745628986874755,113.16403092116863,240,0.3581302646849012,1.2363797305927922
narrow,orca,10,12,1,0,56,4,1,0.1751038475198053,128.92001289995048,159,0.1015018313503077,0.3936531566926893
narrow,rvo,10,12,1,0,26,4,1,0.10147948158869138,68.65599627991723,103,0.061956849112014836,24.396823126895047
narrow,astar,10,12,1,0,10,2,1,0.4161956941185852,123.19999548171245,110,0.10110515411785151,0.5678599361668933
narrow,mlp,10,12,1,0,73,4,1,0.1413124959561457,70.22682092987104,240,0.642606304094033,0.3913035034202039
narrow,gnn,10,12,1,0,43,5,1,0.28717176480268636,163.93493018990458,240,0.3196147144522415,0.7426329966013631
narrow,attention,10,12,0,0,62,6,1,0.042124183143068775,87.05016901299227,240,0.7429043146038843,1.1748801354163636
narrow,transformer,10,12,1,0,37,5,1,0.05416292671760158,153.74279383546502,240,0.38752988764511087,1.2260941419905673
narrow,orca,10,13,1,0,60,4,1,0.1895187401912256,137.5346502576214,177,0.09683875459476705,0.3921856293402149
narrow,rvo,10,13,1,0,18,4,1,0.37924966123930415,67.25599608652797,102,0.07547923649221952,24.491928088679618
narrow,astar,10,13,1,0,24,4,1,0.08380396257677415,127.6799936550728,114,0.09573864773890832,0.7048515611115778
narrow,mlp,10,13,0,0,90,4,1,0.12626535688864607,73.6316388988867,240,0.6960760400058915,0.4057289760870238
narrow,gnn,10,13,1,0,44,4,1,0.30671902759660713,166.0192229116645,240,0.26323075755157105,0.7298057336204996
narrow,attention,10,13,0,0,81,5,1,0.05683630559013133,103.29404102223974,240,0.8074027268685992,1.1568698236563553
narrow,transformer,10,13,1,0,156,8,1,0.16008697154725207,150.5519356069588,240,0.45652894491968554,1.2391970628717293
narrow,orca,10,14,1,0,58,4,1,0.12276052537950166,122.84574313939845,149,0.11029557059632403,0.3943114428962237
narrow,rvo,10,14,1,0,24,4,1,0.12215412679930546,65.74399624687794,94,0.06373054841448818,24.391230166037666
