layout,method,robots,seed,success,collisions,collision_events,collision_episode,min_separation,path_length,steps,final_error,control_time_ms
narrow,orca,10,10,0,22,2,1,0.431512552571652,136.34732346602522,240,1.7109452329997097,0.41562711897616583
narrow,rvo,10,10,1,17,5,1,0.2200344013162067,57.623995842788254,83,0.07756930818493615,24.194798241537736
narrow,astar,10,10,1,118,14,1,0.06102998644677808,142.2399956567387,127,0.07908460077409726,0.8798656053841114
narrow,mlp,10,10,1,79,4,1,0.12962554579113383,63.78823167840683,240,0.6077052300787533,0.40321026269036037
narrow,gnn,10,10,1,54,3,1,0.17224922398021367,114.90050181645779,240,0.48334395324044727,0.7431183340183148
narrow,orca,10,11,0,16,2,1,0.5293965871426318,117.50619871562874,240,1.7007359810320204,0.40991507897463936
narrow,rvo,10,11,1,34,5,1,0.06742056923978221,56.559996336657505,83,0.06776137989371847,24.34755999213421
narrow,astar,10,11,1,130,12,1,0.038942944387287036,142.23999602433403,127,0.11415715528131964,0.883335456633427
narrow,mlp,10,11,1,82,5,1,0.012966534860194537,57.04664282274267,240,0.642717365004289,0.3962092741858214
narrow,gnn,10,11,1,68,3,1,0.24092896869897282,123.88957039903359,240,0.3407087379050767,0.7490683211168895
narrow,orca,10,12,1,56,4,1,0.1751038475198053,128.92001289995048,159,0.1015018313503077,0.40612548718568664
narrow,rvo,10,12,1,26,4,1,0.10147948158869138,68.65599627991723,103,0.061956849112014836,24.38109958978388
narrow,astar,10,12,1,10,2,1,0.4161956941185852,123.19999548171245,110,0.10110515411785151,0.5681086881932887
narrow,mlp,10,12,1,73,4,1,0.1413124959561457,70.22682092987104,240,0.642606304094033,0.39330387371592224
narrow,gnn,10,12,1,43,5,1,0.28717176480268636,163.93493018990458,240,0.3196147144522415,0.7337132333001742
narrow,orca,10,13,1,60,4,1,0.1895187401912256,137.5346502576214,177,0.09683875459476705,0.4346854458589338
narrow,rvo,10,13,1,18,4,1,0.37924966123930415,67.25599608652797,102,0.07547923649221952,24.020018809310653
narrow,astar,10,13,1,24,4,1,0.08380396257677415,127.6799936550728,114,0.09573864773890832,0.713871763365572
narrow,mlp,10,13,0,90,4,1,0.12626535688864607,73.6316388988867,240,0.6960760400058915,0.39632390447271365
narrow,gnn,10,13,1,44,4,1,0.30671902759660713,166.0192229116645,240,0.26323075755157105,0.742904490713651
narrow,orca,10,14,1,58,4,1,0.12276052537950166,122.84574313939845,149,0.11029557059632403,0.40029499667302876
narrow,rvo,10,14,1,24,4,1,0.12215412679930546,65.74399624687794,94,0.06373054841448818,24.157110269756075
narrow,astar,10,14,1,12,2,1,0.3971016009636442,118.71999525593161,106,0.1085041300472422,0.5639523953058809
narrow,mlp,10,14,0,90,4,1,0.04074966969556379,75.29304369550582,240,0.6753865198014989,0.40176277204106253
narrow,gnn,10,14,1,58,4,1,0.06775485913610582,171.85209210036598,240,0.2241942668256239,0.7478917444435259
narrow,orca,10,15,0,52,2,1,0.07712157939222787,128.30481669331257,240,1.4251418564536773,0.41389895874696475
narrow,rvo,10,15,1,22,4,1,0.17411765568086618,64.51199536988914,93,0.07638688684685271,24.273421515219955
narrow,astar,10,15,1,34,6,1,0.07961921625115843,134.39999570448123,120,0.1147482650677957,1.6804941891071696
narrow,mlp,10,15,0,86,5,1,0.15136230962924963,59.69042912261116,240,0.7076933866971886,0.4042700204687814
narrow,gnn,10,15,1,35,6,1,0.13537786598817417,173.55108315285227,240,0.5003691160183166,0.7416590873617679
narrow,orca,10,16,0,0,0,0,1.3946428321710869,23.637606123696543,240,3.04378923490887,0.4296811724392076
narrow,rvo,10,16,1,30,5,1,0.05343333241177442,49.895997465235794,83,0.07012009538993169,24.19113681416016
narrow,astar,10,16,1,168,18,1,0.06071486271801055,141.11999433139815,126,0.0922176681405217,0.7958384969877819
narrow,mlp,10,16,1,177,5,1,0.22722475954940832,51.86443005965162,240,0.5278500201902653,0.39287662754456204
narrow,gnn,10,16,1,122,5,1,0.056208429474541015,88.3783847539799,240,0.3502876762951396,0.7438672066200525
narrow,orca,10,17,1,56,4,1,0.1622154942872989,120.1741514131702,148,0.08904054434122674,0.3968500532209873
narrow,rvo,10,17,1,26,4,1,0.13165654417461606,64.11999609234219,97,0.06336766010557786,24.32604212813156
narrow,astar,10,17,1,26,4,1,0.044629757701256455,122.07999507244149,109,0.09211239444470257,0.5480227479283962
narrow,mlp,10,17,0,96,4,1,0.03540099262600949,69.27152677917667,240,0.681348847802619,0.40564048492039245
narrow,gnn,10,17,1,54,4,1,0.14061781125329326,167.24644662141358,240,0.2581864614133678,0.7487254062046608
narrow,orca,10,18,1,38,4,1,0.28603824811654704,162.44837330782872,240,0.6182328338158682,0.4008967507009705
narrow,rvo,10,18,1,12,2,1,0.3010935077062416,65.51999539512504,95,0.07769634624500676,24.124955537876016
narrow,astar,10,18,1,36,6,1,0.1364505883834145,132.15999555112472,118,0.13284558182841272,1.617933509050537
narrow,mlp,10,18,1,90,4,1,0.14443573826760894,68.35250183458214,240,0.5618414041270203,0.3980929361811529
narrow,gnn,10,18,1,37,5,1,0.37651443094104636,156.69914718267884,240,0.3165565653811988,0.7761627493891865
narrow,orca,10,19,0,56,2,1,0.07435636291166915,129.6011325624721,240,1.6094652496240411,0.4024830278164397
narrow,rvo,10,19,1,26,4,1,0.07779635810757121,62.2719955626669,91,0.07927709425216042,24.24162304397304
narrow,astar,10,19,1,48,6,1,0.04090142605735825,136.63999278720848,122,0.07835858046258412,0.8354729468949506
narrow,mlp,10,19,1,82,4,1,0.1669919526065041,68.39259557868411,240,0.5920141598880405,0.40406165838552016
narrow,gnn,10,19,1,40,3,1,0.1799802878625504,135.516482201599,240,0.34883953188842065,0.7856337004341185
narrow,orca,20,10,0,56,8,1,0.2846875840608333,221.68811579043629,240,1.8491793940884897,1.179447960263739
narrow,rvo,20,10,1,138,18,1,0.09252704810710762,119.50399134408782,85,0.06706679332509807,86.10643012010875
narrow,astar,20,10,1,582,82,1,0.018389647534339366,262.07999257137476,117,0.0982651985755114,2.513596577108161
narrow,mlp,20,10,1,896,21,1,0.07055149167025927,123.7513007726292,240,0.5638093392893472,0.60689474727648
narrow,gnn,20,10,0,587,21,1,0.09556114178916142,182.6299547858831,240,0.8676191353597076,0.9618395551418265
narrow,orca,20,11,0,70,8,1,0.19456133222858119,260.71922137552826,240,1.483091838362487,1.1510661822588493
narrow,rvo,20,11,1,148,19,1,0.07121098872838405,118.43999360010794,86,0.04010567285468979,85.86441805629536
narrow,astar,20,11,1,434,46,1,0.024409964850286087,255.35999320787528,114,0.06853145196815111,1.6963834130907791
narrow,mlp,20,11,0,421,17,1,0.004357700805360637,115.15670151594973,240,0.6720716913134014,0.6059355354712656
narrow,gnn,20,11,1,388,21,1,0.02523502236349617,278.35731049255355,240,0.35994375617164476,0.9764605667442083
narrow,orca,20,12,1,122,16,1,0.16858298920409356,252.78355326980758,153,0.07388624310278832,1.1510447586819628
narrow,rvo,20,12,1,180,28,1,0.03535597987375098,138.15199321881335,100,0.03409765698204952,85.91393010690808
narrow,astar,20,12,1,200,28,1,0.009348194921891104,208.3199928015065,93,0.06737293433835302,1.8566480977961453
narrow,mlp,20,12,0,702,31,1,0.03432352787210085,145.3816686727351,240,0.6778375488642221,0.6049055664334446
narrow,gnn,20,12,1,380,38,1,0.13728517907965032,334.0422194019127,240,0.3762353307319481,0.9637344065898409
narrow,orca,20,13,0,96,12,1,0.15393401383849853,330.84747229194363,240,0.7243547800628665,1.1386369413230568
narrow,rvo,20,13,1,138,22,1,0.07799182886399897,132.719991071831,101,0.03651753277553938,86.08374177100193
narrow,astar,20,13,1,202,26,1,0.025764365362948547,248.6399913923195,111,0.09678807745676324,2.214927427672051
narrow,mlp,20,13,1,1050,30,1,0.03914818196641389,147.32445267776453,240,0.6317727107122183,0.6168601335957646
narrow,gnn,20,13,1,516,29,1,0.04676203852868685,320.9026124198278,240,0.28696945413957053,0.9805572141582767
narrow,orca,20,14,1,90,10,1,0.1820185731006802,371.15082745820814,240,0.283527879152781,1.1331531219184399
narrow,rvo,20,14,1,150,20,1,0.1345771980936555,132.43999153442442,99,0.03879317095160406,85.69197738637226
narrow,astar,20,14,1,220,28,1,0.02537121922987669,235.19999111417792,105,0.08773197819320402,1.198872480364073
narrow,mlp,20,14,1,908,35,1,0.01569984361210987,148.99210347623054,240,0.5916413075064425,0.6034734251443297
narrow,gnn,20,14,1,454,29,1,0.067832793661064,337.85322038817253,240,0.22274372524249214,0.958915272106727
narrow,orca,20,15,1,118,14,1,0.21578373562336894,352.7362309316439,240,0.4465472934693146,1.1279307422228158
narrow,rvo,20,15,1,126,20,1,0.015961591193665362,132.15999058799568,101,0.03738590822772286,85.66248509110791
narrow,astar,20,15,1,200,28,1,0.03958819085696216,244.15999148642226,109,0.0819176041737384,2.3169087613462853
narrow,mlp,20,15,0,489,20,1,0.05934344128402869,129.39143256874817,240,0.69189342401571,0.5989345954731107
narrow,gnn,20,15,1,265,20,1,0.05929625736672276,327.31933471310896,240,0.36673557244359095,0.9546616619142393
narrow,orca,20,16,0,40,4,1,0.2192038244894992,83.94118087718181,240,2.672281271035063,1.2058663686426978
narrow,rvo,20,16,1,130,17,1,0.10927883698809786,106.67999345112625,80,0.05637876235368085,85.13294094591402
narrow,astar,20,16,1,732,78,1,0.01767244738335776,255.3599911006648,114,0.07520347412359157,2.329065807555851
narrow,mlp,20,16,1,599,19,1,0.004585484451297339,104.24455250430894,240,0.5978070222728158,0.6063910996696601
narrow,gnn,20,16,1,622,18,1,0.01708068281294985,189.05566642193006,240,0.35113386594480495,0.9424627351108938
narrow,orca,20,17,1,128,16,1,0.1920082901866407,367.9259239604459,240,0.30717994944187066,1.1337372260944296
narrow,rvo,20,17,1,160,24,1,0.05566073310864509,128.7999913998898,99,0.040238240798576116,85.6812855021821
narrow,astar,20,17,1,172,30,1,0.10332521214686076,237.43999147802646,106,0.09774002867560959,2.1871176091426947
narrow,mlp,20,17,1,1054,34,1,0.032076930889962066,141.63826834965224,240,0.5986185057114298,0.6026826469072452
narrow,gnn,20,17,1,472,42,1,0.04402004268537751,327.1295424681045,240,0.2223478718561612,0.9588163287844509
narrow,orca,20,18,0,98,12,1,0.21295659259408628,317.17591423759393,240,0.831174792843453,1.1547037749551237
narrow,rvo,20,18,1,146,21,1,0.09251397878806318,126.22399180933571,93,0.03790024868047401,85.94462773211862
narrow,astar,20,18,1,320,46,1,0.06364678241960257,253.11999176735384,113,0.07258094110130839,2.5138566311679584
narrow,mlp,20,18,1,1063,24,1,0.02611861372637932,130.4291946251825,240,0.5750922387667644,0.6064323533792049
narrow,gnn,20,18,1,461,27,1,0.018579766955498653,287.50309533845245,240,0.318287163833492,0.9604513121303171
narrow,orca,20,19,0,72,8,1,0.20951933321807506,253.70462655763075,240,1.6090397174766555,1.1553640302736312
narrow,rvo,20,19,1,111,17,1,0.0471512738486081,119.6719932955289,97,0.04107442480163042,85.39943486336888
narrow,astar,20,19,1,416,54,1,0.004824896932414749,253.11999149078179,113,0.09735682782124506,1.6759317121015185
narrow,mlp,20,19,1,1032,23,1,0.061227310452861505,127.34988294075859,240,0.5998571336478127,0.6059854892858615
narrow,gnn,20,19,1,398,20,1,0.03705633047377566,249.04136302794066,240,0.356329720615166,0.9589297522325069
